doc_id,summary,search_summary,issue_main,issue_sub,keywords,tone,people,organizations,locations,document_category,policy_status,speech_intent,confidence,date,source_type,source,title,document_type,model,tagged_at
NEWS_01221,臺北市長蔣萬安訪問上海，推動兩岸城市環保永續合作，強調務實發展與和平雙贏，深化雙城交流關係。,蔣萬安訪問上海，推動兩岸環保與合作。,國際交流,"[""雙城論壇"", ""歷史文化"", ""環境永續"", ""城市發展"", ""和平交流""]","[""蔣萬安"", ""上海"", ""龔正"", ""環保"", ""兩岸交流""]",正向,"[""蔣萬安"", ""龔正"", ""蔣經國"", ""蔣渭水""]","[""臺北市政府"", ""上海市政府"", ""國軍""]","[""臺北市"", ""上海市"", ""臺灣""]",國際交流,不適用,交流,0.95,2023-08-29,市長新聞稿,臺北市政府市長新聞稿,會晤上海市龔正市長 蔣萬安：務實面對發展 和平爭取雙贏,public_statement,gpt-4.1-mini,2026-06-25T13:00:46
NEWS_01222,臺北市長蔣萬安率團參訪上海老港再生能源中心及洋山深水港，交流智慧低碳運作，推動雙城論壇持續深化市政合作與交流。,蔣萬安參訪上海再生能源中心推動雙城合作,國際交流,"[""雙城論壇"", ""市政交流"", ""智慧化"", ""低碳"", ""再生能源""]","[""雙城論壇"", ""再生能源"", ""智慧化"", ""市政交流"", ""垃圾處理""]",正向,"[""蔣萬安"", ""郝龍斌"", ""柯文哲"", ""馬英九""]","[""臺北市政府"", ""上海市政府"", ""長榮"", ""陽明"", ""萬海""]","[""臺北市"", ""上海市"", ""洋山港"", ""老港再生能源利用中心""]",國際交流,不適用,交流,0.95,2023-08-29,市長新聞稿,臺北市政府市長新聞稿,雙城論壇第2站參訪老港再生能源利用中心 蔣萬安：以創新思維推動市政,public_statement,gpt-4.1-mini,2026-06-25T13:00:50
NEWS_01223,臺北市長蔣萬安參訪上海洋山深水港，學習智慧化及低碳永續運作模式，作為臺北未來智慧化施政參考。,蔣萬安參訪上海洋山深水港，推動智慧低碳。,國際交流,"[""智慧化"", ""低碳"", ""國際論壇"", ""智慧城市"", ""永續""]","[""洋山深水港"", ""智慧化"", ""低碳永續"", ""雙城論壇"", ""蔣萬安""]",正向,"[""蔣萬安"", ""顧金山""]","[""臺北市政府"", ""上海國際港務集團"", ""上海市華源"", ""長榮海運"", ""陽明海運"", ""萬海海運""]","[""臺北市"", ""上海市"", ""洋山深水港"", ""高雄港""]",國際交流,不適用,交流,0.95,2023-08-29,市長新聞稿,臺北市政府市長新聞稿,參訪上海洋山深水港 蔣萬安：智慧化及低碳理念值得借鏡,public_statement,gpt-4.1-mini,2026-06-25T13:00:56
NEWS_01224,臺北市長蔣萬安率團赴上海參加雙城論壇，強調珍惜民主、維護和平及促進兩岸對話，並因應蘇拉颱風加強防颱準備。,蔣萬安赴上海參加雙城論壇，強調和平與繁榮,國際交流,"[""城市外交"", ""國際論壇"", ""和平對話"", ""兩岸關係"", ""防災"", ""災害應變""]","[""雙城論壇"", ""蔣萬安"", ""兩岸對話"", ""和平"", ""蘇拉颱風""]",正向,"[""蔣萬安"", ""李四川"", ""郝龍斌"", ""柯文哲"", ""馬英九"", ""蔡英文""]","[""臺北市政府"", ""中央氣象局""]","[""臺北市"", ""上海市"", ""臺灣""]",國際交流,不適用,宣傳,0.95,2023-08-29,市長新聞稿,臺北市政府市長新聞稿,赴上海參加雙城論壇 蔣萬安：珍惜民主，維護和平，創造繁榮！,public_statement,gpt-4.1-mini,2026-06-25T13:01:02
NEWS_01225,臺北市長蔣萬安出席世界自殺防治日宣導會，推廣自殺防治政策並呼籲陪伴青少年重視心理健康，市府提供多項支持服務。,蔣萬安出席自殺防治宣導會呼籲陪伴青少年心理健康。,醫療衛生,"[""心理健康"", ""公共衛生"", ""自殺防治"", ""青少年"", ""心理諮商""]","[""自殺防治"", ""心理健康"", ""青少年"", ""蔣萬安"", ""心理諮商""]",正向,"[""蔣萬安"", ""銘銘就建銘"", ""俊銘""]","[""臺北市政府"", ""衛生局"", ""教育局"", ""社會局""]","[""臺北市"", ""臺灣""]",活動出席,不適用,呼籲,0.95,2023-08-28,市長新聞稿,臺北市政府市長新聞稿,出席「2023世界自殺防治日大型宣導記者會」 蔣萬安談陪伴青少年訣竅：首重傾聽和理解,public_statement,gpt-4.1-mini,2026-06-25T13:01:08
NEWS_01226,臺北市長蔣萬安主持交通會報，聚焦豪雨車流壅塞及機車事故防治，推動交通安全與減債政策，並強調兩岸交流與行人友善空間改善。,臺北市長主持交通會報，改善豪雨交通壅塞與減債74億。,交通,"[""交通安全"", ""道路"", ""災害應變"", ""財政"", ""國際交流"", ""行人道""]","[""豪雨交通壅塞"", ""機車事故"", ""交通安全"", ""減債"", ""雙城論壇""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""交通警察大隊"", ""交通局"", ""教育局"", ""交工處"", ""陸委會""]","[""臺北市"", ""忠孝橋"", ""臺灣""]",政策說明,推動中,說明,0.95,2023-08-25,市長新聞稿,臺北市政府市長新聞稿,主持112年第8次交通會報 蔣萬安：積極改善豪雨後車流壅塞問題！,public_statement,gpt-4.1-mini,2026-06-25T13:01:13
NEWS_01227,臺北市長蔣萬安出席2023「台北好時尚」時裝設計大賞決賽動態秀，肯定設計師賴名浩及周裕穎的成就，強調市府將持續培養時尚及設計產業人才並協助國際參展。,蔣萬安出席台北好時尚時裝大賞 強調培育設計人才,產業經濟,"[""設計師"", ""時尚產業"", ""人才培育"", ""國際參展"", ""文化活動""]","[""台北好時尚"", ""時裝設計"", ""蔣萬安"", ""賴名浩"", ""人才培養""]",正向,"[""蔣萬安"", ""賴名浩"", ""溫筱鴻"", ""周裕穎""]","[""臺北市政府""]","[""臺北市"", ""巴黎"", ""紐約"", ""倫敦"", ""上海""]",活動出席,不適用,宣傳,0.95,2023-08-24,市長新聞稿,臺北市政府市長新聞稿,出席2023「台北好時尚」臺北TOP時裝設計大賞決賽動態秀 蔣萬安:持續培養優秀設計人才,public_statement,gpt-4.1-mini,2026-06-25T13:01:19
NEWS_01228,"臺北市長蔣萬安宣布新增創新加速與主題式研發補助，總投入3,000萬元，支持新創團隊及綠色創新，強調2050淨零碳排施政主軸。",蔣萬安宣布兩項新創研發補助政策，最高補助300萬,產業經濟,"[""新創"", ""補助"", ""投資"", ""綠色創新"", ""淨零""]","[""創新加速"", ""主題式研發"", ""補助"", ""新創團隊"", ""淨零碳排""]",正向,"[""蔣萬安"", ""黃正忠""]","[""臺北市政府"", ""t-Hub內科創新育成基地"", ""數位內容創新中心""]","[""臺北市"", ""新加坡""]",政策宣布,規劃中,宣布,0.95,2023-08-24,市長新聞稿,臺北市政府市長新聞稿,新創團隊看過來！蔣萬安宣布兩項新政策 最高補助300萬,public_statement,gpt-4.1-mini,2026-06-25T13:01:36
NEWS_01229,蔣萬安市長接見越南駐臺代表武進勇，雙方討論加強經貿、觀光、文化交流，並關注越南新移民與移工權益，促進台越合作與友好。,蔣萬安市長與越南代表會談經貿與文化交流。,國際交流,"[""經貿合作"", ""觀光交流"", ""文化交流"", ""青創產業"", ""新移民福利""]","[""台越關係"", ""經濟合作"", ""觀光旅遊"", ""文化交流"", ""移民照顧""]",正向,"[""蔣萬安"", ""武進勇"", ""吳芳草"", ""黎光俊"", ""陳俊安""]","[""臺北市政府"", ""駐臺北越南經濟文化辦事處"", ""臺北市政府產業局""]","[""臺北市"", ""越南""]",國際交流,不適用,交流,0.95,2023-08-24,市長新聞稿,臺北市政府市長新聞稿,蔣萬安市長接見越南駐臺代表武進勇 暢談未來經貿、青創、觀光、文化交流機會,public_statement,gpt-4.1-mini,2026-06-25T13:01:42
NEWS_01230,臺北市長蔣萬安與濱松市簽署友好交流協定，並推動兩市旅客互送計畫，深化雙邊觀光及青少年交流合作。,臺北與濱松簽友好協定，推動旅客互送計畫。,國際交流,"[""姊妹市"", ""觀光"", ""國際合作"", ""交流"", ""青少年交流""]","[""友好協定"", ""旅客互送"", ""蔣萬安"", ""濱松市"", ""觀光交流""]",正向,"[""蔣萬安"", ""中野祐介"", ""戶田誠"", ""鈴木康友""]","[""臺北市政府"", ""濱松市政府"", ""觀傳局"", ""介壽國中""]","[""臺北市"", ""濱松市"", ""日本"", ""靜岡""]",國際交流,不適用,交流,0.95,2023-08-23,市長新聞稿,臺北市政府市長新聞稿,臺北市與濱松市簽署友好交流協定、合作推動「互送旅客計畫」 蔣萬安：一定讓到訪朋友感受臺北深度旅行的樂趣,public_statement,gpt-4.1-mini,2026-06-25T13:01:50
NEWS_01231,蔣萬安主持維護公共安全會報，針對本土登革熱加強清消與宣導，改善工地安全防感電，並針對道路塌陷加強工地管理及地層下陷檢視。,蔣萬安主持公共安全會報，強化登革熱防治及工安管理,公共安全,"[""公安會報"", ""工安"", ""防災"", ""建築安全"", ""勞檢"", ""公安""]","[""登革熱"", ""清消"", ""工地安全"", ""道路塌陷"", ""感電預防""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""衛生局"", ""環保局"", ""教育局"", ""勞動檢查處"", ""建管處"", ""消防局"", ""土木技師公會"", ""結構技師公會"", ""工務局""]","[""臺北市"", ""文山區"", ""信義區""]",危機回應,持續辦理,宣布,0.95,2023-08-23,市長新聞稿,臺北市政府市長新聞稿,主持「112年第4次本府維護公共安全督導會報」 蔣萬安：開學前加強校園環境清消杜絕登革熱！,public_statement,gpt-4.1-mini,2026-06-25T13:01:56
NEWS_01232,臺北市長蔣萬安出席北安里後巷污水下水道及美化工程啟用典禮，感謝相關人員協力推動，市府將持續推動綠美化及污水下水道普及。,蔣萬安出席北安里污水下水道及美化工程啟用,都市發展,"[""污水下水道"", ""綠美化"", ""社區營造"", ""城市美學"", ""公共建設""]","[""後巷美化"", ""污水下水道"", ""綠美化"", ""北安里"", ""社區營造""]",正向,"[""蔣萬安"", ""黃大洲"", ""陳小康""]","[""臺北市政府"", ""田園城市委員會""]","[""北安里"", ""中山區"", ""臺北市""]",活動出席,不適用,感謝,0.95,2023-08-22,市長新聞稿,臺北市政府市長新聞稿,出席北安里後巷污水下水道及美化工程啟用 蔣萬安：讓美麗街景走進日常生活,public_statement,gpt-4.1-mini,2026-06-25T13:02:05
NEWS_01233,臺北市長蔣萬安參觀俞大維特展，緬懷八二三砲戰歷史，強調捍衛民主與和平的重要性，呼籲兩岸和平交流與持續努力。,蔣萬安參觀俞大維特展，強調和平與民主,公共安全,"[""八二三砲戰"", ""國軍將士"", ""和平交流"", ""兩岸關係"", ""歷史緬懷""]","[""俞大維"", ""八二三砲戰"", ""和平"", ""民主"", ""蔣萬安""]",正向,"[""蔣萬安"", ""俞大維""]","[""臺北市政府"", ""國軍"", ""臺大圖書館""]","[""臺北市"", ""金門"", ""臺灣""]",活動出席,不適用,呼籲,0.9,2023-08-22,市長新聞稿,臺北市政府市長新聞稿,參觀俞大維先生紀念特展 蔣萬安：捍衛民主 追求和平,public_statement,gpt-4.1-mini,2026-06-25T13:02:15
NEWS_01234,市長蔣萬安出席2023大稻埕夏日節閉幕煙火活動，延長活動天數促進觀光與商機，感謝團隊努力，鼓勵持續支持。,蔣萬安出席大稻埕夏日節煙火活動,文化觀光,"[""節慶"", ""觀光"", ""活動"", ""商圈"", ""住宿""]","[""大稻埕夏日節"", ""煙火秀"", ""觀光"", ""暑假活動"", ""商機""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""觀傳局""]","[""臺北市"", ""大稻埕""]",活動出席,不適用,宣傳,0.95,2023-08-20,市長新聞稿,臺北市政府市長新聞稿,與市民一同賞煙火 蔣萬安為「2023大稻埕夏日節」畫下完美句點,public_statement,gpt-4.1-mini,2026-06-25T13:02:23
NEWS_01235,臺北市長蔣萬安出席印尼國慶活動，感謝印尼朋友在臺努力並強調市府持續提供支持，推動多元共榮友善城市。,市長蔣萬安出席印尼國慶，推動友善多元城市。,國際交流,"[""友善城市"", ""多元文化"", ""移民融合"", ""國際合作"", ""慶典活動""]","[""印尼國慶"", ""多元共榮"", ""友善城市"", ""臺北市府"", ""蔣萬安""]",正向,"[""蔣萬安""]","[""臺北市政府"", ""駐臺北印尼經濟貿易代表處""]","[""臺北市"", ""印尼""]",活動出席,不適用,祝賀,0.95,2023-08-20,市長新聞稿,臺北市政府市長新聞稿,出席「Pesta Rakyat 人民派對」印尼國慶活動 蔣萬安期待打造多元共榮的友善城市,public_statement,gpt-4.1-mini,2026-06-25T13:02:39
NEWS_01236,臺北市長蔣萬安出席捷運盃街舞大賽，肯定街舞文化並推廣國際嘻哈50周年，鼓勵青年相信自己持續努力。,蔣萬安出席捷運盃街舞大賽推廣街舞文化,文化觀光,"[""街舞"", ""嘻哈文化"", ""國際交流"", ""青年"", ""活動""]","[""街舞大賽"", ""嘻哈文化"", ""蔣萬安"", ""青年鼓勵"", ""國際評審""]",正向,"[""蔣萬安"", ""程聿寧""]","[""臺北市政府""]","[""臺北市"", ""北投""]",活動出席,不適用,祝賀,0.95,2023-08-20,市長新聞稿,臺北市政府市長新聞稿,「來自街頭的力量」 蔣萬安：國際嘻哈50在臺北,public_statement,gpt-4.1-mini,2026-06-25T13:02:43
NEWS_01237,臺北市長蔣萬安出席2023 K-POP舞蹈歌唱大賽臺灣區決賽，致詞鼓勵選手並表達市府全力支持。,蔣萬安出席2023 K-POP臺灣區決賽致詞支持選手,國際交流,"[""韓流文化"", ""國際賽事"", ""青年發展"", ""文化活動"", ""國際合作""]","[""K-POP"", ""蔣萬安"", ""國際交流"", ""舞蹈歌唱大賽"", ""臺北市政府""]",正向,"[""蔣萬安"", ""李殷鎬"", ""周子瑜"", ""葉舒華""]","[""臺北市政府"", ""駐臺北韓國代表部""]","[""臺北市"", ""臺灣"", ""韓國""]",活動出席,不適用,支持,0.95,2023-08-19,市長新聞稿,臺北市政府市長新聞稿,出席「2023 K-POP 舞蹈歌唱大賽」蔣萬安：全力支持 當大家的後盾,public_statement,gpt-4.1-mini,2026-06-25T13:02:50
NEWS_01238,臺北市長蔣萬安出席客家崇正會70周年活動，強調北市持續推廣客家文化，並介紹多元文化展演及優惠措施，促進共榮共好。,蔣萬安出席客家崇正會70周年，推廣客家文化。,文化觀光,"[""客家文化"", ""文化推廣"", ""節慶活動"", ""文化傳承"", ""社區發展""]","[""客家文化"", ""崇正會"", ""蔣萬安"", ""文化推廣"", ""義民祭""]",正向,"[""蔣萬安"", ""曾麗卿""]","[""臺北市政府"", ""臺北市客家崇正會"", ""臺北市客委會""]","[""臺北市"", ""桃園市"", ""大安森林公園""]",活動出席,不適用,宣傳,0.95,2023-08-19,市長新聞稿,臺北市政府市長新聞稿,出席臺北市客家崇正會70周年活動 蔣萬安：北市持續重視客家文化推廣 大家一起共榮共好！,public_statement,gpt-4.1-mini,2026-06-25T13:02:56
NEWS_01239,臺北市長蔣萬安出席公共工程卓越獎典禮，感謝工程夥伴努力推動城市進步，並強調工程嚴謹與團隊合作的重要性。,蔣萬安出席公共工程卓越獎頒獎活動感謝夥伴。,市政管理,"[""公共建設"", ""工程管理"", ""工安"", ""績效""]","[""公共工程卓越獎"", ""蔣萬安"", ""工程團隊"", ""城市進步""]",正向,"[""蔣萬安"", ""李四川""]","[""臺北市政府"", ""臺北市政府公共工程卓越獎評審委員會""]","[""臺北市"", ""翡翠水庫""]",活動出席,不適用,感謝,0.95,2023-08-18,市長新聞稿,臺北市政府市長新聞稿,出席公共工程卓越獎暨卓越匠師獎頒獎活動 蔣萬安感謝優秀工程夥伴推動城市的進步,public_statement,gpt-4.1-mini,2026-06-25T13:03:01
